sample_id	aro_gene	hit_rows
I_7-8	AAC(6')-Iy	213
I_7-8	catII	771
I_7-8	tet(38)	106
I_7-8	MecI_rep	54
I_7-8	SHV-172	15
I_7-8	AAC(6')-Iz	177
I_7-8	clbA	1378
I_7-8	PER-17	345
I_7-8	SHV-132	1
I_7-8	SHV-173	1
I_7-8	PER-18	296
I_7-8	clbB	2827
I_7-8	tet(30)	3851
I_7-8	SHV-133	18
I_7-8	clbC	2628
I_7-8	abeS	5932
I_7-8	SHV-134	40
I_7-8	Vang_ACT_CHL	1044
I_7-8	SHV-135	1
I_7-8	MUS-1	12
I_7-8	TEM-90	206
I_7-8	rsmA	2560
I_7-8	MUS-2	11
I_7-8	SHV-137	223
I_7-8	TEM-91	163
I_7-8	SHV-179	2
I_7-8	TEM-10	1
I_7-8	TEM-92	137
I_7-8	TEM-93	32
I_7-8	TEM-52	43
I_7-8	vanY_in_vanG_cl	241
I_7-8	TEM-11	196
I_7-8	TEM-53	1
I_7-8	TEM-94	30
I_7-8	qacA	533
I_7-8	macA	3512
I_7-8	MAB	40
I_7-8	TEM-95	204
I_7-8	qacB	538
I_7-8	macB	40189
I_7-8	rphA	4125
I_7-8	PmpM	5083
I_7-8	TEM-15	1
I_7-8	PDC-80	1
I_7-8	APH(4)-Ia	22
I_7-8	rphB	5988
I_7-8	APH(4)-Ib	2
I_7-8	PDC-81	154
I_7-8	TEM-57	70
I_7-8	TEM-16	215
I_7-8	qacE	6873
I_7-8	PDC-41	190
I_7-8	PDC-82	119
I_7-8	TEM-17	226
I_7-8	ADC-330	4
I_7-8	PDC-42	122
I_7-8	PDC-83	109
I_7-8	TEM-59	153
I_7-8	qacG	2358
I_7-8	TEM-19	1
I_7-8	ADC-331	4
I_7-8	PDC-43	3
I_7-8	PDC-84	44
I_7-8	blt	181
I_7-8	AAC6_IB_HZ	2300
I_7-8	qacH	722
I_7-8	PDC-85	88
I_7-8	ADC-332	49
I_7-8	PDC-45	2
I_7-8	ADC-333	6
I_7-8	PDC-86	29
I_7-8	PAD-1	229
I_7-8	qacJ	1836
I_7-8	QnrB1	91
I_7-8	PDC-87	33
I_7-8	vanR_in_vanA_cl	30162
I_7-8	ADC-334	124
I_7-8	MYX-1	15
I_7-8	QnrB2	177
I_7-8	PDC-88	132
I_7-8	ADC-335	273
I_7-8	qacL	5892
I_7-8	PDC-48	1
I_7-8	ADC-336	3
I_7-8	QnrB3	24
I_7-8	PDC-89	166
I_7-8	CSP-1	426
I_7-8	VIM-50	1
I_7-8	PDC-49	14
I_7-8	QnrB4	372
I_7-8	VIM-10	1
I_7-8	ADC-338	2
I_7-8	QnrB5	162
I_7-8	MCR-5.1	5673
I_7-8	qacEdelta1	6789
I_7-8	VIM-11	5
I_7-8	QnrB6	56
I_7-8	VIM-52	16
I_7-8	MCR-5.2	5680
I_7-8	VIM-12	7
I_7-8	QnrB7	272
I_7-8	MCR-5.3	5646
I_7-8	VIM-54	4
I_7-8	VIM-13	6
I_7-8	QnrB8	248
I_7-8	MCR-5.4	5577
I_7-8	VIM-14	11
I_7-8	QnrB9	138
I_7-8	VIM-55	28
I_7-8	dfrB10	249
I_7-8	vgaA	31517
I_7-8	VIM-15	1
I_7-8	AIM-1	98
I_7-8	dfrB11	241
I_7-8	CVI-1	255
I_7-8	vgaB	38712
I_7-8	VIM-16	3
I_7-8	VIM-57	13
I_7-8	AIM-2	95
I_7-8	vgaC	26619
I_7-8	VIM-17	4
I_7-8	vgaD	29844
I_7-8	VIM-18	4
I_7-8	VIM-59	22
I_7-8	vgaE	33401
I_7-8	VIM-19	24
I_7-8	AAC(3)-IXa	76
I_7-8	NDM-1	23
I_7-8	NDM-2	10
I_7-8	APH(3'')-Ia	246
I_7-8	NDM-3	22
I_7-8	APH(3'')-Ib	2083
I_7-8	GES-40	320
I_7-8	NDM-4	29
I_7-8	APH(3'')-Ic	351
I_7-8	GES-41	280
I_7-8	NDM-5	31
I_7-8	GES-43	35
I_7-8	NDM-6	23
I_7-8	CMY-80	125
I_7-8	AAC(3)-VIIIa	108
I_7-8	OXA-880	7
I_7-8	NDM-7	24
I_7-8	CMY-81	82
I_7-8	CMY-40	225
I_7-8	GES-44	224
I_7-8	CMY-41	109
I_7-8	CMY-82	118
I_7-8	OXA-840	128
I_7-8	NDM-8	23
I_7-8	GES-45	243
I_7-8	TEM-250	13
I_7-8	OXA-800	48
I_7-8	CMY-83	257
I_7-8	NDM-9	23
I_7-8	OXA-841	15
I_7-8	CMY-42	1137
I_7-8	GES-46	363
I_7-8	TEM-210	2
I_7-8	AAC(2')-Ia	2
I_7-8	TEM-251	50
I_7-8	OXA-801	12
I_7-8	lnuA	144
I_7-8	CMY-84	27
I_7-8	OXA-842	22
I_7-8	CMY-43	557
I_7-8	FosC2	498
I_7-8	GES-47	465
I_7-8	OXA-884	2
I_7-8	AAC(2')-Ib	12
I_7-8	TEM-211	30
I_7-8	OXA-802	23
I_7-8	OXA-843	17
I_7-8	CMY-85	356
I_7-8	CMY-44	1102
I_7-8	LUT-1	218
I_7-8	GES-48	360
I_7-8	lnuB	306
I_7-8	OXA-885	22
I_7-8	AAC(2')-Ic	12
I_7-8	CMY-86	58
I_7-8	CMY-45	76
I_7-8	OXA-570	187
I_7-8	OXA-803	154
I_7-8	OXA-844	79
I_7-8	OXA-1081	19
I_7-8	OXA-1040	33
I_7-8	BCL-1	127
I_7-8	lnuC	407
I_7-8	LUT-2	211
I_7-8	GES-49	337
I_7-8	OXA-1000	17
I_7-8	CMY-46	36
I_7-8	AAC(2')-Id	13
I_7-8	CMY-87	43
I_7-8	OXA-845	26
I_7-8	TEM-254	28
I_7-8	OXA-571	204
I_7-8	OXA-804	37
I_7-8	lnuD	530
I_7-8	LUT-3	211
I_7-8	OXA-1082	864
I_7-8	OXA-1041	1655
I_7-8	OXA-531	2
I_7-8	OXA-887	3
I_7-8	AAC(2')-Ie	12
I_7-8	lnuE	152
I_7-8	OXA-846	160
I_7-8	OXA-572	141
I_7-8	OXA-1001	127
I_7-8	CMY-47	145
I_7-8	LUT-4	206
I_7-8	OXA-1083	1126
I_7-8	vanR_in_vanB_cl	14347
I_7-8	OXA-1042	1097
I_7-8	TEM-214	88
I_7-8	OXA-805	45
I_7-8	OXA-1002	12
I_7-8	OXA-1043	24
I_7-8	OXA-888	26
I_7-8	OXA-806	7
I_7-8	OXA-847	112
I_7-8	OXA-573	152
I_7-8	TEM-215	135
I_7-8	CMY-48	540
I_7-8	CMY-89	213
I_7-8	LUT-5	208
I_7-8	vanH_in_vanD_cl	5474
I_7-8	OXA-1084	790
I_7-8	lnuF	286
I_7-8	TEM-216	1
I_7-8	CMY-49	23
I_7-8	TEM-257	1
I_7-8	OXA-848	139
I_7-8	OXA-807	19
I_7-8	OXA-533	157
I_7-8	OXA-574	180
I_7-8	LUT-6	176
I_7-8	ACT-1	198
I_7-8	OXA-1044	343
I_7-8	DHA-20	476
I_7-8	OXA-1085	1713
I_7-8	OXA-1003	117
I_7-8	lnuG	290
I_7-8	OXA-1045	5
I_7-8	TEM-258	2
I_7-8	OXA-849	65
I_7-8	OXA-1004	19
I_7-8	OXA-808	18
I_7-8	CfiA30	168
I_7-8	DHA-21	501
I_7-8	OXA-575	74
I_7-8	ACT-2	165
I_7-8	OXA-534	1099
I_7-8	OXA-1086	1050
I_7-8	PDC-491	1
I_7-8	OXA-261	11
I_7-8	PDC-450	11
I_7-8	OXA-1005	56
I_7-8	OXA-809	47
I_7-8	CfiA31	170
I_7-8	OXA-576	69
I_7-8	ACT-3	152
I_7-8	OXA-535	290
I_7-8	DHA-22	439
I_7-8	OXA-1087	372
I_7-8	OXA-1046	2163
I_7-8	OXA-1047	1
I_7-8	OXA-262	22
I_7-8	OXA-1006	24
I_7-8	OXA-577	17
I_7-8	VAM-1	29
I_7-8	VIM-1	23
I_7-8	ACT-4	170
I_7-8	DHA-23	443
I_7-8	OXA-1088	1438
I_7-8	OXA-1048	6
I_7-8	PDC-452	15
I_7-8	PDC-411	15
I_7-8	VIM-2	4
I_7-8	OXA-578	38
I_7-8	PDC-493	21
I_7-8	AAC(6')-29a	26
I_7-8	OXA-537	28
I_7-8	OXA-263	19
I_7-8	ACT-5	52
I_7-8	DHA-24	403
I_7-8	OXA-1089	1071
I_7-8	OXA-1007	56
I_7-8	VIM-3	2
I_7-8	PDC-453	21
I_7-8	OXA-579	31
I_7-8	OXA-1008	13
I_7-8	AAC(6')-29b	26
I_7-8	OXA-264	79
I_7-8	ACT-6	162
I_7-8	OXA-538	477
I_7-8	DHA-25	374
I_7-8	OXA-1049	1200
I_7-8	OXA-1009	11
I_7-8	PDC-413	15
I_7-8	VIM-4	15
I_7-8	OXA-265	30
I_7-8	PDC-495	39
I_7-8	ACT-7	106
I_7-8	OXA-539	367
I_7-8	RSD2-1	490
I_7-8	DHA-26	367
I_7-8	OXA-224	1102
I_7-8	PDC-496	1
I_7-8	PDC-414	8
I_7-8	VIM-5	6
I_7-8	PDC-455	136
I_7-8	PDC-181	12
I_7-8	PDC-140	169
I_7-8	OXA-266	107
I_7-8	OXA-225	96
I_7-8	ACT-8	163
I_7-8	RSD2-2	493
I_7-8	DHA-27	459
I_7-8	KPC-91	1
I_7-8	PDC-415	1
I_7-8	PDC-100	19
I_7-8	PDC-456	12
I_7-8	ACT-70	55
I_7-8	VIM-6	4
I_7-8	PDC-141	110
I_7-8	OXA-267	100
I_7-8	DHA-28	325
I_7-8	OXA-226	1799
I_7-8	PDC-183	2
I_7-8	KPC-51	9
I_7-8	PDC-498	2
I_7-8	PDC-101	1
I_7-8	VIM-7	33
I_7-8	KPC-92	44
I_7-8	KPC-10	40
I_7-8	PDC-416	37
I_7-8	DHA-29	304
I_7-8	OXA-268	102
I_7-8	ACT-30	111
I_7-8	KPC-52	1
I_7-8	PDC-417	14
I_7-8	PDC-184	11
I_7-8	OXA-269	10
I_7-8	VIM-8	4
I_7-8	ACT-72	37
I_7-8	OXA-228	171
I_7-8	KPC-11	48
I_7-8	ACT-31	143
I_7-8	VIM-9	1
I_7-8	PDC-144	5
I_7-8	PDC-459	15
I_7-8	KPC-94	20
I_7-8	ACT-73	53
I_7-8	PDC-418	90
I_7-8	OXA-229	167
I_7-8	KPC-12	21
I_7-8	ACT-32	85
I_7-8	arlR	47175
I_7-8	MOX-10	1756
I_7-8	KPC-95	1
I_7-8	KPC-54	2
I_7-8	PDC-186	5
I_7-8	mfpA	6
I_7-8	PDC-104	24
I_7-8	KPC-13	12
I_7-8	ACT-74	59
I_7-8	ACT-33	69
I_7-8	efpA	906
I_7-8	arlS	7004
I_7-8	MOX-11	1874
I_7-8	PDC-187	3
I_7-8	PDC-105	15
I_7-8	ACT-75	54
I_7-8	ACT-34	116
I_7-8	KPC-96	24
I_7-8	KPC-14	114
I_7-8	MOX-12	1618
I_7-8	KPC-56	1
I_7-8	PDC-188	11
I_7-8	KPC-15	36
I_7-8	ACT-35	117
I_7-8	ACT-76	95
I_7-8	vanY_in_vanM_cl	554
I_7-8	MOX-13	1577
I_7-8	PDC-148	16
I_7-8	PDC-189	15
I_7-8	KPC-16	56
I_7-8	ACT-36	77
I_7-8	ACT-77	149
I_7-8	MOX-14	1538
I_7-8	PDC-108	2
I_7-8	PDC-149	1
I_7-8	BlaB-1	8
I_7-8	KPC-17	53
I_7-8	ACT-37	72
I_7-8	ACT-78	113
I_7-8	BES-1	522
I_7-8	MOX-15	1521
I_7-8	PDC-109	12
I_7-8	BlaB-2	6
I_7-8	KPC-18	11
I_7-8	ACT-79	48
I_7-8	erm(40)	505
I_7-8	MOX-16	967
I_7-8	ACT-38	89
I_7-8	BlaB-3	3
I_7-8	KPC-19	33
I_7-8	ACT-39	36
I_7-8	MOX-17	2098
I_7-8	MOX-18	1918
I_7-8	BlaB-5	8
I_7-8	MOX-19	1490
I_7-8	BlaB-6	7
I_7-8	MSI-OXA	477
I_7-8	BlaB-7	3
I_7-8	BlaB-8	3
I_7-8	THIN-B	99
I_7-8	BlaB-9	14
I_7-8	vanR_in_vanC_cl	37627
I_7-8	Pmir_dfrA6	1898
I_7-8	vanR_in_vanG_cl	34359
I_7-8	ANA-1	12
I_7-8	ADC-90	14
I_7-8	vanH_in_vanA_cl	2569
I_7-8	ADC-91	3
I_7-8	ADC-10	1
I_7-8	ADC-51	5
I_7-8	ADC-92	40
I_7-8	ADC-93	2
I_7-8	ADC-52	23
I_7-8	ADC-11	147
I_7-8	otr(B)	1449
I_7-8	ADC-94	5
I_7-8	ADC-53	3
I_7-8	ADC-12	194
I_7-8	OKP-B-34	50
I_7-8	ADC-54	19
I_7-8	Rsph_ampC_BLA	126
I_7-8	cpaA	5
I_7-8	VatI	4466
I_7-8	ADC-13	321
I_7-8	ADC-14	264
I_7-8	lin	39376
I_7-8	OKP-B-36	21
I_7-8	ADC-56	40
I_7-8	ADC-97	18
I_7-8	ErmA	1906
I_7-8	ADC-15	388
I_7-8	ADC-98	16
I_7-8	ErmB	3547
I_7-8	ADC-16	376
I_7-8	cmlB	7120
I_7-8	ADC-99	13
I_7-8	ADC-17	283
I_7-8	EreA	877
I_7-8	ADC-58	281
I_7-8	MCR-1.20	1780
I_7-8	ErmC	2281
I_7-8	nimA	1859
I_7-8	tet(42)	1599
I_7-8	ADC-59	142
I_7-8	MCR-1.21	1422
I_7-8	ErmD	1128
I_7-8	nimB	1339
I_7-8	EreB	1485
I_7-8	ADC-18	196
I_7-8	ANT(4')-IIa	3
I_7-8	MCR-1.22	1075
I_7-8	ErmE	560
I_7-8	nimC	1045
I_7-8	ADC-19	394
I_7-8	ANT(4')-IIb	6
I_7-8	MCR-1.23	1900
I_7-8	ErmF	5326
I_7-8	nimD	1253
I_7-8	EreD	1125
I_7-8	SHV-214	4
I_7-8	OKP-A-1	62
I_7-8	MCR-1.24	297
I_7-8	LAQ-1	371
I_7-8	ErmG	1385
I_7-8	nimE	1331
I_7-8	OKP-A-2	129
I_7-8	ErmH	219
I_7-8	CMY-8b	1330
I_7-8	Paer_CpxR	32049
I_7-8	nimF	1163
I_7-8	SHV-216	2
I_7-8	KPC-143	1
I_7-8	OKP-A-3	98
I_7-8	KPC-102	28
I_7-8	MCR-1.26	7771
I_7-8	nimG	1344
I_7-8	KPC-144	1
I_7-8	KPC-185	15
I_7-8	OKP-A-4	99
I_7-8	GOB-40	149
I_7-8	MCR-1.27	3773
I_7-8	nimH	1226
I_7-8	SHV-218	85
I_7-8	OKP-A-5	53
I_7-8	GOB-41	150
I_7-8	KPC-186	65
I_7-8	MCR-1.28	1690
I_7-8	nimI	1014
I_7-8	SHV-219	6
I_7-8	OKP-A-6	57
I_7-8	GOB-42	14
I_7-8	MCR-1.29	237
I_7-8	nimJ	1350
I_7-8	OKP-A-7	90
I_7-8	GOB-43	146
I_7-8	IreK	7438
I_7-8	nimK	1238
I_7-8	GOB-44	37
I_7-8	ErmN	32
I_7-8	OKP-A-8	115
I_7-8	KPC-149	4
I_7-8	OKP-A-9	116
I_7-8	GOB-45	143
I_7-8	GOB-46	38
I_7-8	Paer_emrE	3434
I_7-8	GOB-47	35
I_7-8	cdeA	1361
I_7-8	ErmQ	1136
I_7-8	BIL-1	3
I_7-8	GOB-48	25
I_7-8	ErmR	296
I_7-8	MUN-1	223
I_7-8	GOB-49	31
I_7-8	ErmS	68
I_7-8	ErmT	2093
I_7-8	vanR_in_vanD_cl	28997
I_7-8	vanR_in_vanL_cl	37724
I_7-8	ErmU	284
I_7-8	vanH_in_vanF_cl	3700
I_7-8	vanH_in_vanB_cl	4277
I_7-8	ADC-180	22
I_7-8	ErmV	47
I_7-8	CRP-1	130
I_7-8	ADC-181	5
I_7-8	ADC-140	25
I_7-8	ErmW	259
I_7-8	MUN-6	217
I_7-8	ADC-182	3
I_7-8	OXY-6-1	30
I_7-8	ErmX	1080
I_7-8	ADC-101	5
I_7-8	ADC-183	4
I_7-8	OXY-6-2	74
I_7-8	ErmY	1582
I_7-8	OXY-6-3	30
I_7-8	ADC-184	69
I_7-8	ADC-102	70
I_7-8	OXY-2-30	59
I_7-8	ADC-185	25
I_7-8	OXY-6-4	16
I_7-8	ADC-103	124
I_7-8	ADC-186	1
I_7-8	OXY-6-5	48
I_7-8	ADC-104	174
I_7-8	ADC-146	5
I_7-8	ADC-187	24
I_7-8	ADC-105	271
I_7-8	OXY-6-7	9
I_7-8	ZOG-1	78
I_7-8	ADC-188	87
I_7-8	ADC-106	272
I_7-8	gimA	56
I_7-8	Cstr_tetA	21113
I_7-8	ADC-189	40
I_7-8	BcI	270
I_7-8	QnrC	610
I_7-8	ADC-148	297
I_7-8	ADC-107	196
I_7-8	ADC-149	183
I_7-8	dfrA15b	2222
I_7-8	ADC-109	50
I_7-8	catP	1085
I_7-8	Bado_rpoB_RIF	105595
I_7-8	catQ	1509
I_7-8	catS	586
I_7-8	VHH-1	354
I_7-8	CARB-20	383
I_7-8	CARB-21	13
I_7-8	catV	1193
I_7-8	CARB-22	408
I_7-8	CARB-23	11
I_7-8	SHV-51	10
I_7-8	SHV-92	99
I_7-8	SHV-93	18
I_7-8	SHV-11	15
I_7-8	SHV-52	98
I_7-8	CARB-24	380
I_7-8	evgA	4763
I_7-8	SHV-94	1
I_7-8	SHV-12	173
I_7-8	SHV-53	318
I_7-8	CARB-25	314
I_7-8	OXA-960	164
I_7-8	CARB-26	260
I_7-8	OXA-961	164
I_7-8	msrA	16563
I_7-8	OXA-920	203
I_7-8	SHV-55	5
I_7-8	SHV-96	14
I_7-8	CARB-27	260
I_7-8	OXA-962	153
I_7-8	OXA-921	1090
I_7-8	SHV-97	4
I_7-8	SHV-15	38
I_7-8	SHV-56	148
I_7-8	CARB-28	305
I_7-8	OXA-963	201
I_7-8	msrC	25042
I_7-8	OXA-922	175
I_7-8	OXA-690	2
I_7-8	SHV-16	1
I_7-8	SHV-57	4
I_7-8	OXA-923	110
I_7-8	OXA-1160	1921
I_7-8	vanR_in_vanI_cl	40062
I_7-8	CARB-29	211
I_7-8	OXA-964	249
I_7-8	vanR_in_vanE_cl	34528
I_7-8	vanR_in_vanM_cl	48586
I_7-8	OXA-691	17
I_7-8	SHV-99	4
I_7-8	OXA-650	402
I_7-8	OXA-1161	1803
I_7-8	msbA	39765
I_7-8	OXA-1120	596
I_7-8	OXA-965	149
I_7-8	vanH_in_vanO_cl	4702
I_7-8	msrE	45196
I_7-8	OXA-924	132
I_7-8	OXA-692	1
I_7-8	OXA-1121	20
I_7-8	SHV-18	157
I_7-8	OXA-966	48
I_7-8	OXA-925	18
I_7-8	OXA-651	424
I_7-8	OXA-1162	1112
I_7-8	msrF	28082
I_7-8	OXA-611	3
I_7-8	OXA-926	14
I_7-8	SHV-19	22
I_7-8	OXA-967	49
I_7-8	OXA-1122	66
I_7-8	apmA	522
I_7-8	OXA-652	397
I_7-8	OXA-1163	1791
I_7-8	OXA-1123	14
I_7-8	OXA-612	4
I_7-8	OXA-968	43
I_7-8	OXA-1164	22
I_7-8	CTX-M-71	68
I_7-8	CTX-M-30	128
I_7-8	OXA-653	33
I_7-8	Erm(38)	426
I_7-8	msrH	31287
I_7-8	Rfas_cmr	2222
I_7-8	OXA-695	2
I_7-8	OXA-1124	58
I_7-8	OXA-380	35
I_7-8	Erm(34)	207
I_7-8	CTX-M-72	16
I_7-8	OXA-654	19
I_7-8	OXA-613	29
I_7-8	CTX-M-31	212
I_7-8	OXA-969	97
I_7-8	OXA-1165	374
I_7-8	OXA-928	3280
I_7-8	OXA-340	2
I_7-8	OXA-696	2
I_7-8	emtA	3
I_7-8	CTX-M-73	2
I_7-8	OXA-1125	5
I_7-8	CTX-M-32	49
I_7-8	OXA-1166	133
I_7-8	YOC-1	42
I_7-8	OXA-381	45
I_7-8	OXA-614	28
I_7-8	OXA-929	1334
I_7-8	tlrC	4803
I_7-8	Erm(30)	510
I_7-8	OXA-655	2689
I_7-8	OXA-341	2
I_7-8	PDC-571	17
I_7-8	OXA-382	19
I_7-8	OXA-697	54
I_7-8	OXA-1126	64
I_7-8	OXA-1167	50
I_7-8	OXA-300	133
I_7-8	CTX-M-33	161
I_7-8	CTX-M-74	120
I_7-8	PDC-530	23
I_7-8	OXA-615	30
I_7-8	CAR-1	710
I_7-8	cmlv	3193
I_7-8	OXA-656	3160
I_7-8	PDC-531	2
I_7-8	OXA-342	27
I_7-8	OXA-383	10
I_7-8	OXA-1127	11
I_7-8	OXA-1168	131
I_7-8	OXA-657	18
I_7-8	OXA-301	134
I_7-8	CTX-M-75	181
I_7-8	OXA-616	27
I_7-8	CTX-M-34	160
I_7-8	OXA-343	2
I_7-8	OXA-699	2
I_7-8	OXA-384	18
I_7-8	OXA-302	36
I_7-8	OXA-1128	3
I_7-8	OXA-658	79
I_7-8	OXA-617	93
I_7-8	CTX-M-35	133
I_7-8	CTX-M-76	186
I_7-8	OXA-1169	554
I_7-8	OXA-659	1
I_7-8	PDC-533	1
I_7-8	PDC-574	12
I_7-8	OXA-303	61
I_7-8	OXA-1129	89
I_7-8	OXA-385	42
I_7-8	CTX-M-36	133
I_7-8	OXA-618	120
I_7-8	CTX-M-77	179
I_7-8	CblA-1	620
I_7-8	MCR-3.20	6518
I_7-8	PDC-575	12
I_7-8	OXA-386	12
I_7-8	CTX-M-192	12
I_7-8	CTX-M-78	30
I_7-8	OXA-619	86
I_7-8	OXA-304	70
I_7-8	CTX-M-151	218
I_7-8	MCR-3.21	2827
I_7-8	CTX-M-37	28
I_7-8	CTX-M-111	1
I_7-8	CTX-M-193	5
I_7-8	CTX-M-152	15
I_7-8	OXA-346	2
I_7-8	CTX-M-79	46
I_7-8	CTX-M-38	197
I_7-8	OXA-305	51
I_7-8	GIL-1	346
I_7-8	MCR-3.22	3330
I_7-8	PDC-262	1
I_7-8	PDC-536	1
I_7-8	CTX-M-39	14
I_7-8	OXA-388	18
I_7-8	PDC-577	39
I_7-8	AAC(3)-Ia	29
I_7-8	CTX-M-153	81
I_7-8	OXA-306	100
I_7-8	CTX-M-112	80
I_7-8	MCR-3.23	3017
I_7-8	evgS	23337
I_7-8	OXA-347	678
I_7-8	PDC-578	1
I_7-8	PDC-222	1
I_7-8	OXA-307	16
I_7-8	OXA-389	116
I_7-8	PDC-263	92
I_7-8	CTX-M-195	54
I_7-8	OXA-348	248
I_7-8	CTX-M-113	25
I_7-8	AAC(3)-Ib	1540
I_7-8	MCR-3.24	2502
I_7-8	PDC-264	4
I_7-8	OXA-349	13
I_7-8	CTX-M-196	45
I_7-8	PDC-579	5
I_7-8	AAC(3)-Ic	38
I_7-8	OXA-308	136
I_7-8	PDC-223	82
I_7-8	CTX-M-114	176
I_7-8	PDC-538	12
I_7-8	CTX-M-155	181
I_7-8	MCR-3.25	4992
I_7-8	PDC-539	7
I_7-8	PDC-265	37
I_7-8	AAC(3)-Id	26
I_7-8	PDC-224	43
I_7-8	CTX-M-115	192
I_7-8	CTX-M-156	119
I_7-8	OXA-309	362
I_7-8	mgrA	1533
I_7-8	MCR-3.26	2841
I_7-8	CTX-M-157	145
I_7-8	CTX-M-116	23
I_7-8	CTX-M-198	4
I_7-8	MCR-3.27	4215
I_7-8	CTX-M-158	111
I_7-8	CTX-M-199	58
I_7-8	CTX-M-117	200
I_7-8	MCR-3.28	3854
I_7-8	PDC-227	2
I_7-8	CTX-M-159	143
I_7-8	MCR-3.29	2640
I_7-8	PDC-228	37
I_7-8	erm(56)	744
I_7-8	PDC-229	1
I_7-8	LlmA_23S_CLI	3936
I_7-8	mdeA	708
I_7-8	adeA	6447
I_7-8	adeB	87158
I_7-8	adeC	10729
I_7-8	NDM-60	8
I_7-8	vanR_in_vanF_cl	45597
I_7-8	vanR_in_vanN_cl	34627
I_7-8	NDM-20	31
I_7-8	SGM-1	45
I_7-8	vanH_in_vanP_cl	5793
I_7-8	SGM-2	65
I_7-8	NDM-21	25
I_7-8	adeF	79251
I_7-8	aadA	5691
I_7-8	AST-1	121
I_7-8	Kpne_KpnE	2121
I_7-8	npmA	11
I_7-8	SGM-3	41
I_7-8	NDM-22	22
I_7-8	adeG	7097
I_7-8	Kpne_KpnF	543
I_7-8	SGM-4	39
I_7-8	NDM-23	22
I_7-8	adeH	5170
I_7-8	Kpne_KpnG	8178
I_7-8	NDM-24	25
I_7-8	adeI	11705
I_7-8	SGM-5	122
I_7-8	Kpne_KpnH	14658
I_7-8	NDM-66	4
I_7-8	NDM-25	15
I_7-8	CMH-10	109
I_7-8	adeJ	109841
I_7-8	ACC-1	647
I_7-8	SGM-6	66
I_7-8	NDM-67	1
I_7-8	APH(9)-Ia	14
I_7-8	BRP(MBL)	42
I_7-8	NDM-26	25
I_7-8	CMH-11	61
I_7-8	adeK	14486
I_7-8	ACC-2	529
I_7-8	SGM-7	62
I_7-8	NDM-68	2
I_7-8	NDM-27	20
I_7-8	CMH-12	84
I_7-8	adeL	5493
I_7-8	ACC-3	642
I_7-8	APH(9)-Ic	11
I_7-8	NDM-28	22
I_7-8	CMH-13	78
I_7-8	ACC-4	632
I_7-8	TriA	835
I_7-8	NDM-29	20
I_7-8	CMH-14	90
I_7-8	adeN	528
I_7-8	ACC-5	614
I_7-8	TriB	190
I_7-8	CMH-15	81
I_7-8	TriC	16930
I_7-8	CMH-16	77
I_7-8	ACC-7	615
I_7-8	aadK	567
I_7-8	CMH-17	26
I_7-8	tet(54)	68
I_7-8	ACC-8	639
I_7-8	CMY-180	9
I_7-8	tet(50)	96
I_7-8	CMH-18	72
I_7-8	adeR	34935
I_7-8	CMY-181	6
I_7-8	rmtD2	20
I_7-8	CMY-140	117
I_7-8	RAHN-1	74
I_7-8	CMH-19	57
I_7-8	adeS	3041
I_7-8	TolC	6460
I_7-8	CMY-182	62
I_7-8	CMY-141	2
I_7-8	CMY-100	306
I_7-8	RAHN-2	87
I_7-8	CMY-183	17
I_7-8	CMY-101	118
I_7-8	RAHN-3	89
I_7-8	CMY-102	181
I_7-8	CMY-184	63
I_7-8	RAHN-4	41
I_7-8	CMY-103	67
I_7-8	CMY-144	55
I_7-8	CMY-185	5
I_7-8	RAHN-5	40
I_7-8	CMY-186	57
I_7-8	RAHN-6	41
I_7-8	CMY-145	161
I_7-8	CMY-104	333
I_7-8	tet(X3)	1088
I_7-8	aadS	2297
I_7-8	KPC-225	65
I_7-8	CMY-146	119
I_7-8	CMY-105	625
I_7-8	aadT	1374
I_7-8	CMY-188	6
I_7-8	CMY-106	119
I_7-8	KPC-226	110
I_7-8	tetA(46)	19118
I_7-8	FIM-1	2
I_7-8	CMY-189	5
I_7-8	CMY-148	6
I_7-8	catB10	4602
I_7-8	CMY-149	8
I_7-8	PNGM-1	34
I_7-8	CMY-108	19
I_7-8	KPC-228	80
I_7-8	IDC-1	482
I_7-8	catB11	4611
I_7-8	ceoA	1691
I_7-8	CMY-109	34
I_7-8	RlmA(II)	881
I_7-8	IDC-2	436
I_7-8	ceoB	83435
I_7-8	rosA	12290
I_7-8	OXA-60	187
I_7-8	rosB	14004
I_7-8	vanR_in_vanO_cl	29023
I_7-8	OXA-61	48
I_7-8	OXA-20	1068
I_7-8	vanH_in_vanM_cl	3724
I_7-8	VCC-1	141
I_7-8	OXA-21	1124
I_7-8	OXA-62	446
I_7-8	BlaB-30	6
I_7-8	OXA-22	68
I_7-8	OXA-63	464
I_7-8	OXA-64	6
I_7-8	BlaB-31	5
I_7-8	OXA-23	74
I_7-8	QnrB70	355
I_7-8	BlaB-32	8
I_7-8	QnrB30	11
I_7-8	OXA-24	45
I_7-8	cphA2	500
I_7-8	QnrB71	716
I_7-8	BlaB-33	8
I_7-8	QnrB72	87
I_7-8	QnrB31	149
I_7-8	ADC-1	92
I_7-8	OXA-25	62
I_7-8	cphA3	478
I_7-8	OXA-67	2
I_7-8	BlaB-34	2
I_7-8	ADC-262	3
